C,3,402,2,1,0.46%
C,23,162,6,5,0.23%
C,14,182,2,5,0.12%
C,1,279,8,4,0.17%
C,13,467,2,1,0.55%
C,4,17,8,3,0.55%
C,7,301,3,1,0.37%
C,6,78,1,4,0.59%
C,6,177,7,5,0.62%
C,10,484,6,4,0.72%
C,4,285,2,2,0.92%
C,27,330,3,5,0.19%
C,15,140,4,5,0.81%
C,16,212,3,1,0.52%
C,6,427,2,5,0.10%
C,15,64,5,1,0.49%
C,3,481,2,3,0.13%
C,25,83,2,5,0.04%
C,26,234,2,5,0.80%
C,26,111,4,3,0.86%
C,6,470,1,5,0.02%
C,23,494,10,3,0.63%
C,0,274,3,3,0.73%
C,2,177,4,3,0.06%
C,21,311,3,1,0.45%
C,14,373,8,4,0.56%
C,5,93,5,1,0.83%
C,9,65,5,1,0.18%
C,28,121,4,1,0.81%
C,8,114,9,4,0.01%
C,13,283,10,1,0.67%
C,10,244,7,4,1.00%
C,21,206,9,5,0.05%
C,4,381,7,1,0.49%
C,16,386,10,2,0.05%
C,11,200,2,5,0.98%
C,13,274,5,2,0.78%
D,11,167,2,2,0.11%
D,18,67,8,2,0.28%
D,15,378,1,2,0.78%
D,2,31,1,5,0.38%
D,25,110,2,5,0.98%
D,22,121,9,3,0.98%
D,17,424,9,3,0.50%
D,5,231,3,2,0.44%
D,9,123,2,1,0.72%
D,15,123,10,1,0.15%
D,25,227,7,5,0.45%
D,12,297,6,1,0.18%
D,9,407,5,2,0.89%
D,15,104,4,3,0.43%
D,5,217,4,3,0.50%
D,27,460,6,3,0.16%
D,13,232,3,5,0.11%
D,22,368,1,3,0.25%
D,7,229,2,4,0.39%
D,22,374,4,1,0.81%
D,23,186,4,4,0.81%
D,19,133,7,1,0.28%
D,13,421,7,5,0.85%
D,13,62,4,3,0.79%
D,5,414,4,3,0.61%
D,8,248,1,3,0.20%
D,27,231,2,3,0.25%
D,7,282,8,1,0.98%
D,27,24,2,2,0.01%
D,10,173,5,3,0.41%
D,20,488,5,4,0.96%
D,5,402,2,5,0.35%
D,5,240,1,5,0.01%
D,15,311,10,5,0.47%
D,14,447,2,1,0.93%
D,24,190,6,3,0.22%
D,12,328,1,4,0.30%
D,3,68,7,5,0.81%
D,16,30,8,1,0.31%
D,0,17,7,2,0.90%
D,11,363,10,2,0.84%
D,28,488,8,1,0.60%
D,15,165,1,3,0.38%
D,23,344,2,2,0.40%
D,0,50,1,5,0.05%
D,27,211,9,3,0.55%
D,15,148,6,4,0.77%
D,27,127,5,5,0.11%
D,13,58,4,1,0.68%
D,4,401,3,1,0.21%
D,2,380,10,4,0.52%
D,22,130,8,4,0.28%
D,22,94,1,5,0.05%
D,6,230,5,2,0.99%
D,16,424,9,1,1.00%
D,23,412,10,5,0.11%
D,9,52,4,1,0.55%
D,5,360,8,3,0.34%
D,28,85,5,4,0.91%
D,2,330,9,4,0.17%
D,11,440,10,5,0.66%
D,2,52,9,1,0.09%
D,11,440,7,4,0.12%
D,4,389,10,4,0.96%
D,15,401,2,2,0.45%
D,14,79,6,2,0.08%
D,13,209,8,5,0.40%
D,7,323,7,1,0.64%
D,14,158,1,4,0.60%
D,27,451,2,3,0.93%
D,4,62,10,4,0.73%
D,23,321,8,3,0.45%
D,11,150,3,2,0.61%
D,25,15,3,3,0.26%
D,21,462,6,4,0.48%
D,21,232,1,2,0.41%
D,6,449,4,2,0.32%
D,8,425,3,4,0.98%
D,21,238,9,1,0.17%
D,16,242,4,5,0.46%
D,1,327,8,1,0.59%
D,4,109,5,5,0.82%
D,13,363,4,4,0.56%
D,4,202,4,1,0.57%
D,21,442,3,3,0.04%
D,18,148,2,1,0.56%
D,17,71,5,5,0.79%
D,15,493,8,2,0.83%
D,27,264,9,1,0.32%
D,10,64,3,1,0.01%
E,2,281,5,3,0.52%
E,22,27,10,5,0.86%
E,24,282,7,5,0.66%
E,3,16,7,3,0.94%
E,1,117,1,2,0.64%
E,13,476,6,5,0.36%
E,25,200,6,2,0.21%
E,7,263,7,5,0.24%
E,13,492,7,5,0.50%
E,2,76,6,4,0.50%
E,7,72,6,1,0.65%
E,23,10,3,2,0.27%
E,4,114,8,3,0.25%
E,20,11,2,2,0.63%
E,14,458,6,2,0.06%
E,28,237,8,5,0.61%
E,2,361,9,1,0.34%
E,8,71,10,4,0.39%
F,7,316,8,1,0.20%
G,13,400,1,1,0.23%
G,13,392,8,1,0.01%
G,13,14,8,2,0.18%
G,27,112,8,1,0.48%
G,1,53,1,1,0.37%
G,0,407,5,3,0.86%
G,20,357,8,1,0.24%
G,9,360,7,3,0.15%
G,7,353,10,5,0.46%
G,28,182,3,2,0.30%
G,12,270,10,1,0.19%
G,10,112,2,3,0.67%
G,26,182,10,3,0.79%
G,16,196,3,3,0.98%
G,3,416,8,3,0.10%
G,3,463,4,2,0.03%
G,22,403,5,3,0.43%
G,23,82,8,5,0.21%
G,22,480,6,4,0.44%
G,2,101,2,1,0.31%
G,25,157,9,2,0.97%
G,14,89,1,3,0.33%
G,16,72,2,4,0.96%
G,26,189,5,1,0.74%
G,0,225,7,5,0.40%
G,2,51,5,2,0.11%
G,26,322,6,1,0.22%
G,26,432,8,1,0.02%
G,10,233,9,4,0.68%
G,22,334,5,5,0.51%
G,25,247,2,4,0.54%
G,5,305,2,4,0.64%
G,22,110,10,5,0.41%
G,1,373,5,4,0.61%
G,17,390,6,3,0.41%
G,6,273,2,5,0.62%
G,2,300,3,4,0.86%
G,3,207,8,2,0.19%
G,2,136,1,3,0.98%
G,6,64,7,3,0.63%
G,21,126,2,3,0.96%
G,6,128,10,5,0.73%
G,10,70,10,4,0.15%
G,9,447,7,2,0.13%
G,17,219,3,5,0.49%
G,17,143,7,4,0.87%
G,21,472,2,1,0.27%
G,5,96,1,1,0.32%
G,4,445,10,5,0.18%
G,12,173,6,2,0.45%
G,8,265,7,4,0.28%
G,23,373,7,3,0.75%
G,26,300,8,1,0.82%
G,22,185,9,3,0.87%
G,4,349,6,1,0.02%
G,4,226,4,2,0.83%
G,7,428,7,5,0.74%
G,14,31,9,5,0.93%
G,7,361,6,1,0.19%
G,12,162,4,4,0.28%
G,8,448,1,5,0.32%
G,6,88,3,5,0.37%
G,27,370,2,1,0.76%
G,5,131,9,2,0.16%
G,18,379,6,1,0.84%
G,27,112,10,1,0.83%
G,2,30,2,4,0.98%
G,13,469,4,2,0.47%
G,15,38,4,3,0.02%
G,7,215,5,5,0.27%
G,26,428,9,2,0.48%
G,2,25,6,4,0.71%
G,18,198,6,2,0.23%
G,15,326,2,5,0.07%
G,19,380,5,1,0.90%
G,5,295,2,1,0.88%
G,20,449,9,4,0.41%
G,7,452,5,2,0.89%
G,17,255,8,1,0.20%
G,7,345,2,1,0.24%
G,5,140,3,3,0.60%
G,4,374,10,1,0.82%
G,24,195,2,2,0.52%
G,16,173,7,1,0.96%
G,18,444,10,5,0.46%
G,13,447,4,5,0.95%
G,9,153,4,3,0.22%
G,16,294,5,3,0.31%
G,4,183,10,5,0.33%
G,1,403,6,4,0.84%
G,17,458,3,1,0.20%
G,13,371,2,4,0.25%
G,1,16,2,4,0.09%
G,2,369,5,3,0.07%
G,12,326,6,2,0.70%
G,10,439,10,2,0.35%
G,19,350,9,4,0.37%
G,7,226,9,1,0.23%
G,3,107,8,5,0.32%
G,4,16,3,2,0.26%
G,26,63,3,4,0.97%
G,16,406,4,2,0.33%
G,1,177,7,3,0.70%
G,22,344,5,1,0.59%
G,24,272,5,3,0.34%
G,11,458,9,5,0.18%
G,4,455,4,3,0.93%
G,3,30,1,3,0.02%
G,3,164,1,5,0.92%
G,1,375,2,3,0.33%
G,2,154,3,5,0.01%
G,1,402,4,1,0.04%
G,9,476,7,1,0.82%
G,6,108,9,4,0.17%
G,3,27,4,2,0.48%
G,0,177,9,3,0.90%
G,22,293,9,4,0.80%
G,23,301,8,1,0.64%
G,28,469,2,3,0.19%
G,18,273,3,5,0.21%
G,13,383,1,3,0.82%
G,10,33,9,3,0.23%
G,11,206,8,5,0.40%
G,24,78,1,5,0.85%
G,8,270,7,4,0.09%
G,20,424,7,5,0.86%
G,8,152,3,1,0.98%
G,6,302,8,3,0.04%
G,5,77,3,4,0.64%
G,18,42,5,4,0.51%
G,4,52,5,5,0.36%
G,3,493,4,1,0.84%
G,10,97,1,1,0.67%
G,21,404,3,1,0.84%
G,25,132,8,2,0.06%
G,19,476,3,2,0.68%
G,12,254,7,4,0.31%
G,8,249,8,3,0.50%
G,19,209,8,4,0.71%
G,2,357,2,5,0.96%
G,13,301,6,1,0.03%
G,2,83,2,5,0.83%
G,7,17,5,3,0.04%
G,24,301,4,1,0.43%
G,9,39,8,5,0.47%
G,0,441,10,3,0.19%
G,17,172,3,4,0.12%
G,27,261,10,2,0.48%
G,20,330,8,1,0.97%
G,10,59,10,4,0.48%
G,1,179,9,1,0.37%
G,9,394,7,4,0.65%
G,0,35,7,1,0.33%
G,28,33,7,5,0.78%
G,16,500,1,2,0.89%
G,7,78,9,1,0.79%
G,14,177,3,2,0.62%
G,15,260,9,2,0.84%
G,5,407,6,3,0.56%
G,17,468,6,5,0.27%
G,25,283,4,3,0.70%
G,21,365,5,5,0.74%
G,27,46,6,2,0.88%
G,10,168,4,2,0.51%
G,27,454,2,1,0.87%
G,12,377,7,1,0.97%
G,3,384,5,2,0.47%
G,18,378,3,2,0.88%
G,6,402,1,5,0.33%
G,14,393,9,4,0.02%
G,9,40,1,4,0.33%
G,5,359,1,5,0.55%
G,11,346,1,3,0.54%
G,22,84,6,5,0.22%
G,25,492,6,1,0.90%
G,19,131,9,1,0.77%
G,14,431,3,4,0.65%
G,1,391,4,5,0.44%
G,0,169,2,1,0.18%
G,2,354,4,1,0.00%
G,28,148,3,2,0.29%
G,22,171,1,1,0.60%
G,2,401,5,3,0.57%
G,9,429,9,1,0.52%
G,21,102,1,4,0.28%
G,22,316,7,5,0.30%
G,6,89,7,4,0.81%
G,13,134,2,3,0.87%
G,11,234,1,2,0.07%
G,6,235,6,1,0.11%
G,28,416,2,2,0.47%
G,22,406,3,1,0.69%
G,21,117,2,3,0.45%
G,28,64,10,3,0.18%
G,17,398,2,4,0.92%
G,16,419,7,1,0.55%
G,12,253,1,3,0.13%
G,27,93,7,4,0.89%
G,27,174,4,2,0.42%
G,6,333,1,1,0.23%
G,10,440,1,4,0.50%
G,14,344,5,4,0.40%
G,10,349,5,5,0.35%
G,15,295,8,1,0.82%
G,9,450,9,2,0.51%
G,13,95,7,2,0.92%
G,21,120,3,4,0.60%
G,13,61,2,1,0.43%
G,13,432,5,4,0.42%
G,11,106,7,4,0.35%
G,17,87,1,2,0.26%
G,7,483,3,2,0.14%
G,26,14,4,1,0.62%
G,6,244,10,1,0.17%
G,17,64,7,1,0.94%
G,24,351,3,5,0.39%
G,6,401,3,1,0.69%
G,0,188,4,1,0.79%
G,8,227,5,1,0.30%
G,4,267,7,4,0.78%
G,16,368,7,4,0.99%
G,8,377,8,1,0.30%
G,9,212,3,1,0.61%
G,22,45,6,3,0.32%
G,5,489,1,3,0.66%
G,15,386,5,2,0.36%
G,4,188,3,1,0.39%
G,4,33,4,3,0.68%
G,1,415,6,1,0.76%
G,15,272,2,4,0.98%
G,2,427,4,5,0.04%
G,21,212,10,2,0.99%
G,27,244,5,5,0.17%
G,13,491,2,1,0.75%
G,1,186,1,1,0.06%
G,20,265,3,3,0.22%
G,10,14,6,1,0.21%
G,20,149,5,5,0.63%
G,18,151,1,1,0.69%
G,16,396,2,2,0.70%
G,18,426,3,1,0.65%
G,3,447,1,3,0.26%
G,7,211,4,5,0.92%
G,8,51,3,2,0.66%
G,13,142,4,3,0.61%
G,26,189,3,3,0.66%
G,24,116,1,2,0.87%
G,21,173,8,3,0.97%
G,15,334,6,1,0.06%
G,8,283,1,3,0.85%
G,15,12,10,2,0.14%
G,27,300,6,3,0.88%
G,3,302,2,2,0.20%
G,27,103,6,3,0.20%
G,12,104,9,3,0.03%
G,27,455,6,5,0.04%
G,23,449,4,4,0.04%
G,12,468,1,1,0.28%
G,13,272,2,2,0.29%
G,15,371,4,5,0.02%
G,1,185,10,5,0.89%
G,0,407,8,3,0.23%
G,22,402,4,5,0.38%
G,17,98,7,4,0.97%
G,17,127,4,1,0.98%
G,9,119,4,5,0.71%
H,26,422,9,3,0.75%
H,27,423,6,5,0.34%
H,27,182,1,1,0.35%
H,7,381,6,5,0.26%
H,25,263,10,4,0.70%
H,0,465,1,2,0.88%
H,26,185,10,3,0.56%
H,22,305,6,3,0.39%
H,19,303,3,5,0.87%
H,25,495,2,1,0.73%
H,19,489,2,5,0.27%
H,3,446,10,2,0.44%
H,16,132,3,3,0.61%
H,7,259,5,1,0.02%
H,3,48,9,3,0.81%
H,16,100,1,3,0.89%
H,2,290,5,1,0.97%
H,24,102,4,4,0.11%
H,21,149,2,4,0.78%
H,12,266,1,4,0.46%
H,17,200,7,4,0.15%
H,3,220,8,1,0.63%
H,21,45,5,3,0.48%
H,28,199,10,4,0.15%
H,10,151,6,5,0.25%
H,27,277,6,3,0.80%
H,27,151,6,2,0.68%
H,12,46,10,5,0.85%
H,27,123,7,5,0.37%
H,22,438,8,4,0.87%
H,20,470,3,2,0.93%
H,13,173,6,4,0.55%
H,26,291,2,1,0.09%
H,13,147,8,4,0.49%
H,24,224,9,1,0.84%
H,5,499,8,3,0.93%
H,8,35,6,4,0.15%
H,1,135,4,5,0.90%
H,16,61,7,3,0.81%
H,15,186,3,3,0.07%
H,28,354,10,1,0.28%
H,7,461,10,4,0.48%
H,25,347,1,2,0.05%
H,4,312,9,1,0.05%
H,0,461,8,4,0.21%
H,26,268,9,4,0.01%
H,25,425,7,3,0.51%
H,25,261,6,2,0.60%
H,8,332,6,3,0.44%
H,6,226,1,3,0.98%
H,21,91,8,1,0.51%
H,26,317,2,1,0.04%
H,9,215,6,4,0.93%
H,4,127,5,2,0.91%
H,27,199,5,1,0.96%
H,27,100,6,1,0.43%
H,27,159,9,3,0.06%
H,5,183,10,1,0.38%
H,21,326,2,2,0.75%
H,12,147,3,4,0.20%
H,24,492,8,4,0.76%
H,12,225,3,1,0.62%
H,23,60,9,2,0.20%
H,23,24,3,5,0.79%
H,28,143,8,1,0.84%
H,1,473,7,5,0.78%
H,20,386,10,5,0.18%
H,14,431,8,3,0.32%
H,24,460,7,3,0.82%
H,1,303,9,2,0.53%
H,10,41,9,3,0.95%
H,18,228,6,1,0.76%
H,1,11,3,4,0.19%
H,14,109,7,4,0.47%
H,1,349,3,1,0.92%
H,2,193,6,2,0.38%
H,0,38,9,5,0.52%
H,1,458,9,1,0.11%
H,21,337,5,3,0.22%
H,17,342,5,2,0.46%
H,5,120,10,5,0.56%
H,21,37,2,2,0.59%
H,5,434,4,2,0.05%
H,5,270,10,2,0.40%
H,4,285,1,1,0.28%
H,16,158,3,4,0.60%
H,15,337,5,5,0.24%
H,16,405,5,3,0.91%
H,14,195,8,3,0.44%
H,20,256,4,4,0.72%
I,3,305,9,2,0.55%
I,24,148,5,2,0.47%
I,24,116,1,5,0.40%
I,17,441,8,2,0.18%
I,0,363,8,2,0.11%
I,19,197,6,3,0.32%
I,8,255,3,5,0.81%
I,9,313,9,4,0.33%
I,26,224,10,5,0.57%
I,26,63,1,4,0.47%
I,10,41,3,5,0.39%
I,2,394,6,2,0.30%
I,28,144,9,1,0.51%
I,3,12,4,1,0.12%
I,3,214,3,5,0.85%
I,4,313,9,3,0.77%
I,1,344,10,1,0.93%
I,2,424,6,3,0.65%
I,15,342,3,2,0.43%
I,4,221,7,3,0.75%
I,8,235,3,3,0.88%
I,0,103,1,5,0.12%
I,28,467,9,2,0.91%
I,7,100,3,4,0.42%
I,9,120,5,2,0.05%
I,13,438,9,5,0.48%
I,4,336,10,4,0.67%
I,21,285,10,5,0.74%
I,14,233,8,3,0.47%
I,23,297,3,4,0.72%
I,22,186,6,4,0.20%
I,28,92,6,3,0.53%
I,3,359,3,2,0.02%
I,25,33,7,2,0.12%
I,28,429,6,2,0.94%
I,22,337,1,2,0.06%
I,20,474,3,2,0.18%
I,23,246,5,2,0.36%
I,25,483,10,1,0.71%
I,15,267,4,2,0.35%
I,18,468,2,3,0.57%
I,17,82,7,3,0.71%
I,10,472,3,5,0.62%
I,5,315,3,1,0.96%
I,26,461,7,2,0.25%
I,15,18,8,3,0.90%
I,12,445,4,4,0.80%
I,22,302,8,4,0.78%
I,1,401,3,5,0.72%
I,5,63,4,3,0.81%
I,12,402,8,3,0.98%
I,6,36,1,3,0.67%
I,18,321,7,3,0.53%
I,23,301,2,1,0.49%
I,18,143,6,5,0.77%
I,12,13,3,3,0.96%
I,19,403,5,3,0.64%
I,1,130,10,2,0.45%
I,15,169,4,4,0.02%
I,20,68,7,1,0.67%
I,28,317,6,2,0.32%
I,28,12,10,4,0.08%
I,2,40,8,2,0.52%
I,21,260,7,2,0.72%
I,23,232,4,2,0.73%
I,13,300,5,3,0.21%
I,20,374,4,1,0.52%
I,10,21,9,5,0.09%
I,19,58,4,2,0.54%
I,6,211,1,1,0.18%
I,21,295,2,5,0.56%
I,24,461,8,1,0.01%
I,20,89,8,4,0.91%
I,6,177,6,5,0.65%
I,5,427,7,2,0.19%
I,17,141,3,5,0.97%
I,13,155,1,3,0.46%
I,28,189,9,1,0.79%
I,1,64,8,4,0.12%
I,19,423,2,1,0.18%
I,4,30,9,4,0.07%
I,6,448,10,1,0.59%
I,3,389,4,4,0.93%
I,9,319,5,4,0.97%
I,16,34,9,2,0.92%
I,26,101,8,4,0.75%
I,5,273,2,5,0.99%
I,23,214,4,3,0.96%
I,18,399,5,2,0.40%
I,11,486,3,2,0.64%
I,28,340,9,3,0.93%
I,4,484,8,3,0.61%
I,5,119,6,2,0.04%
I,24,260,3,5,0.22%
I,24,421,2,3,0.32%
I,7,155,8,2,0.79%
I,16,489,8,2,0.38%
I,22,198,7,3,0.80%
I,13,453,2,5,0.21%
I,19,99,4,4,0.76%
I,15,491,4,1,0.55%
I,19,343,9,3,0.79%
I,10,381,1,1,0.49%
I,13,108,8,4,0.61%
I,1,190,6,4,0.25%
I,16,202,8,1,0.72%
I,20,491,3,3,0.03%
I,18,353,7,1,0.46%
I,7,220,9,5,0.80%
I,26,400,1,5,0.99%
I,24,80,4,1,0.45%
I,11,61,3,3,0.97%
I,10,114,1,4,0.70%
I,23,322,5,2,0.38%
I,0,375,7,3,0.63%
I,15,461,9,4,0.03%
I,10,480,6,3,0.09%
I,0,425,10,1,0.67%
I,0,473,5,4,0.68%
I,28,116,7,4,0.97%
I,16,282,10,1,0.53%
I,16,304,8,3,0.27%
I,27,128,1,3,0.17%
I,14,118,2,2,0.12%
I,23,357,6,2,0.45%
I,0,416,8,4,0.85%
I,11,469,9,4,0.69%
I,16,213,2,1,0.32%
I,7,427,3,2,0.84%
I,28,454,5,4,0.30%
