AFM Industries,11,21,3,5,0.79%
AFM Industries,12,240,1,5,0.18%
AFM Industries,1,101,4,3,0.54%
AFM Industries,23,469,8,1,0.13%
AFM Industries,9,309,6,4,0.92%
AFM Industries,1,151,3,3,0.38%
AFM Industries,7,436,3,3,0.13%
AFM Industries,0,485,6,2,0.48%
AFM Industries,17,295,6,3,0.36%
AFM Industries,1,306,10,5,0.09%
AFM Industries,0,38,1,4,0.48%
AFM Industries,22,54,8,5,0.66%
AFM Industries,27,86,3,2,0.65%
AFM Industries,6,94,9,5,0.43%
AFM Industries,27,76,1,2,0.21%
AFM Industries,23,398,4,2,0.07%
AFM Industries,27,396,6,2,0.31%
AFM Industries,25,50,9,3,0.67%
AFM Industries,4,257,4,4,0.83%
AFM Industries,2,146,4,2,0.62%
AFM Industries,8,71,7,5,0.45%
AFM Industries,11,458,9,2,0.15%
AFM Industries,6,161,1,1,0.72%
AFM Industries,24,129,3,2,0.92%
AFM Industries,23,98,1,2,0.98%
AFM Industries,21,220,2,5,0.80%
AFM Industries,2,240,5,2,0.19%
AFM Industries,3,171,10,4,0.56%
AFM Industries,20,150,10,1,0.26%
AFM Industries,6,426,5,3,0.54%
AFM Industries,16,414,5,2,0.38%
AFM Industries,28,370,3,5,0.26%
AFM Industries,10,454,6,4,0.04%
AFM Industries,24,383,7,1,0.91%
AFM Industries,9,438,10,1,0.75%
AFM Industries,28,83,2,1,0.17%
AFM Industries,5,149,4,5,0.54%
AFM Industries,27,471,2,3,0.28%
AFM Industries,12,52,4,1,0.89%
AFM Industries,7,93,4,5,0.87%
AFM Industries,4,280,7,3,0.73%
AFM Industries,23,414,10,3,0.91%
AFM Industries,19,42,9,1,0.91%
AFM Industries,17,64,9,2,0.91%
AFM Industries,20,327,7,1,0.39%
AFM Industries,27,183,6,1,0.24%
AFM Industries,17,354,5,5,0.84%
AFM Industries,0,57,5,3,0.99%
AFM Industries,22,15,10,1,0.59%
AFM Industries,18,436,10,5,0.35%
AFM Industries,5,199,2,4,0.48%
AFM Industries,20,173,2,4,0.33%
AFM Industries,24,89,2,3,0.33%
AFM Industries,26,410,6,4,0.88%
AFM Industries,12,223,6,2,0.18%
AFM Industries,1,142,4,5,0.10%
AFM Industries,13,277,6,3,0.03%
AFM Industries,1,433,2,2,0.84%
AFM Industries,27,264,6,3,0.05%
AFM Industries,10,299,5,2,0.13%
AFM Industries,26,247,7,5,0.98%
AFM Industries,13,463,4,5,0.86%
AFM Industries,11,351,10,3,0.41%
AFM Industries,28,254,2,5,0.39%
AFM Industries,27,314,7,4,0.77%
AFM Industries,12,37,5,1,0.11%
AFM Industries,20,197,3,1,0.47%
AFM Industries,25,247,5,2,0.95%
AFM Industries,26,165,2,1,0.61%
AFM Industries,22,232,4,5,0.23%
AFM Industries,15,431,5,5,0.27%
AFM Industries,22,359,6,5,0.08%
AFM Industries,20,255,7,3,0.77%
AFM Industries,7,424,4,5,0.54%
AFM Industries,3,373,1,3,0.48%
AFM Industries,28,259,5,2,0.29%
AFM Industries,21,86,2,4,0.15%
AFM Industries,1,468,7,1,0.69%
AFM Industries,25,97,9,1,0.60%
AFM Industries,16,306,3,4,0.29%
AFM Industries,28,424,4,2,0.23%
AFM Industries,25,128,6,5,0.91%
AFM Industries,0,112,4,1,0.66%
AFM Industries,27,199,1,2,0.96%
AFM Industries,0,198,8,2,0.39%
AFM Industries,0,141,3,4,0.99%
AFM Industries,0,120,9,2,0.10%
AFM Industries,14,172,10,2,0.00%
AFM Industries,20,21,4,5,0.11%
AFM Industries,21,133,7,3,0.46%
AFM Industries,5,333,1,5,0.02%
AFM Industries,6,280,3,1,0.34%
AFM Industries,20,145,1,2,0.43%
AFM Industries,18,347,5,3,0.37%
AFM Industries,11,481,10,1,0.95%
AFM Industries,21,389,3,2,0.86%
AFM Industries,5,30,1,5,0.95%
AFM Industries,2,428,4,4,0.95%
AFM Industries,4,335,2,2,0.87%
AFM Industries,22,241,10,5,0.77%
AFM Industries,21,368,3,3,0.26%
AFM Industries,18,386,10,2,0.25%
AFM Industries,24,19,7,3,0.24%
AFM Industries,26,91,10,5,0.57%
AFM Industries,5,256,2,5,0.50%
AFM Industries,1,120,3,3,0.64%
AFM Industries,17,458,5,4,0.81%
AFM Industries,8,456,7,5,0.78%
AFM Industries,15,304,6,3,0.08%
AFM Industries,14,337,9,5,1.00%
AFM Industries,15,497,1,2,0.54%
AFM Industries,6,138,2,3,0.49%
AFM Industries,3,315,9,3,1.00%
AFM Industries,2,281,8,1,0.57%
AFM Industries,26,263,10,2,0.80%
AFM Industries,14,408,1,3,0.73%
AFM Industries,24,438,10,1,0.69%
AFM Industries,21,58,10,3,0.04%
AFM Industries,0,222,1,2,0.69%
AFM Industries,22,83,2,4,0.24%
AFM Industries,28,449,2,2,0.80%
AFM Industries,6,136,6,5,0.31%
AFM Industries,6,243,7,2,0.45%
AFM Industries,21,36,6,5,0.38%
AFM Industries,13,44,9,1,0.29%
AFM Industries,6,203,7,3,0.05%
AFM Industries,6,21,4,5,0.05%
AFM Industries,26,216,5,3,0.81%
AFM Industries,23,478,5,1,0.01%
AFM Industries,13,78,3,3,0.24%
AFM Industries,15,327,5,4,0.90%
AFM Industries,8,405,5,3,0.11%
AFM Industries,26,283,2,3,0.72%
AFM Industries,21,270,2,4,0.75%
AFM Industries,4,113,8,1,0.83%
AFM Industries,0,211,7,1,0.33%
AFM Industries,26,292,2,2,0.92%
AFM Industries,24,75,3,3,0.11%
AFM Industries,14,125,8,4,0.73%
AFM Industries,27,290,9,5,0.33%
AFM Industries,7,323,2,3,0.99%
AFM Industries,22,359,8,4,0.56%
AFM Industries,24,183,1,1,0.96%
AFM Industries,3,402,2,1,0.46%
AFM Industries,23,162,6,5,0.23%
AFM Industries,14,182,2,5,0.12%
AFM Industries,1,279,8,4,0.17%
AFM Industries,13,467,2,1,0.55%
AFM Industries,4,17,8,3,0.55%
AFM Industries,7,301,3,1,0.37%
AFM Industries,6,78,1,4,0.59%
AFM Industries,6,177,7,5,0.62%
AFM Industries,10,484,6,4,0.72%
AFM Industries,4,285,2,2,0.92%
AFM Industries,27,330,3,5,0.19%
AFM Industries,15,140,4,5,0.81%
AFM Industries,16,212,3,1,0.52%
AFM Industries,6,427,2,5,0.10%
AFM Industries,15,64,5,1,0.49%
AFM Industries,3,481,2,3,0.13%
AFM Industries,25,83,2,5,0.04%
AFM Industries,26,234,2,5,0.80%
AFM Industries,26,111,4,3,0.86%
AFM Industries,6,470,1,5,0.02%
AFM Industries,23,494,10,3,0.63%
AFM Industries,0,274,3,3,0.73%
AFM Industries,2,177,4,3,0.06%
AFM Industries,21,311,3,1,0.45%
AFM Industries,14,373,8,4,0.56%
AFM Industries,5,93,5,1,0.83%
AFM Industries,9,65,5,1,0.18%
AFM Industries,28,121,4,1,0.81%
AFM Industries,8,114,9,4,0.01%
AFM Industries,13,283,10,1,0.67%
AFM Industries,10,244,7,4,1.00%
AFM Industries,21,206,9,5,0.05%
AFM Industries,4,381,7,1,0.49%
AFM Industries,16,386,10,2,0.05%
AFM Industries,11,200,2,5,0.98%
AFM Industries,13,274,5,2,0.78%
Champion Aerospace,11,167,2,2,0.11%
Champion Aerospace,18,67,8,2,0.28%
Champion Aerospace,15,378,1,2,0.78%
Champion Aerospace,2,31,1,5,0.38%
Champion Aerospace,25,110,2,5,0.98%
Champion Aerospace,22,121,9,3,0.98%
Champion Aerospace,17,424,9,3,0.50%
Champion Aerospace,5,231,3,2,0.44%
Champion Aerospace,9,123,2,1,0.72%
Champion Aerospace,15,123,10,1,0.15%
Champion Aerospace,25,227,7,5,0.45%
Champion Aerospace,12,297,6,1,0.18%
Champion Aerospace,9,407,5,2,0.89%
Champion Aerospace,15,104,4,3,0.43%
Champion Aerospace,5,217,4,3,0.50%
Champion Aerospace,27,460,6,3,0.16%
Champion Aerospace,13,232,3,5,0.11%
Champion Aerospace,22,368,1,3,0.25%
Champion Aerospace,7,229,2,4,0.39%
Champion Aerospace,22,374,4,1,0.81%
Champion Aerospace,23,186,4,4,0.81%
Champion Aerospace,19,133,7,1,0.28%
Champion Aerospace,13,421,7,5,0.85%
Champion Aerospace,13,62,4,3,0.79%
Champion Aerospace,5,414,4,3,0.61%
Champion Aerospace,8,248,1,3,0.20%
Champion Aerospace,27,231,2,3,0.25%
Champion Aerospace,7,282,8,1,0.98%
Champion Aerospace,27,24,2,2,0.01%
Champion Aerospace,10,173,5,3,0.41%
Champion Aerospace,20,488,5,4,0.96%
Champion Aerospace,5,402,2,5,0.35%
Champion Aerospace,5,240,1,5,0.01%
Champion Aerospace,15,311,10,5,0.47%
Champion Aerospace,14,447,2,1,0.93%
Champion Aerospace,24,190,6,3,0.22%
Champion Aerospace,12,328,1,4,0.30%
Champion Aerospace,3,68,7,5,0.81%
Champion Aerospace,16,30,8,1,0.31%
Champion Aerospace,0,17,7,2,0.90%
Champion Aerospace,11,363,10,2,0.84%
Champion Aerospace,28,488,8,1,0.60%
Champion Aerospace,15,165,1,3,0.38%
Champion Aerospace,23,344,2,2,0.40%
Champion Aerospace,0,50,1,5,0.05%
Champion Aerospace,27,211,9,3,0.55%
Champion Aerospace,15,148,6,4,0.77%
Champion Aerospace,27,127,5,5,0.11%
Champion Aerospace,13,58,4,1,0.68%
Champion Aerospace,4,401,3,1,0.21%
Champion Aerospace,2,380,10,4,0.52%
Champion Aerospace,22,130,8,4,0.28%
Champion Aerospace,22,94,1,5,0.05%
Champion Aerospace,6,230,5,2,0.99%
Champion Aerospace,16,424,9,1,1.00%
Champion Aerospace,23,412,10,5,0.11%
Champion Aerospace,9,52,4,1,0.55%
Champion Aerospace,5,360,8,3,0.34%
Champion Aerospace,28,85,5,4,0.91%
Champion Aerospace,2,330,9,4,0.17%
Champion Aerospace,11,440,10,5,0.66%
Champion Aerospace,2,52,9,1,0.09%
Champion Aerospace,11,440,7,4,0.12%
Champion Aerospace,4,389,10,4,0.96%
Champion Aerospace,15,401,2,2,0.45%
Champion Aerospace,14,79,6,2,0.08%
Champion Aerospace,13,209,8,5,0.40%
Champion Aerospace,7,323,7,1,0.64%
Champion Aerospace,14,158,1,4,0.60%
Champion Aerospace,27,451,2,3,0.93%
Champion Aerospace,4,62,10,4,0.73%
Champion Aerospace,23,321,8,3,0.45%
Champion Aerospace,11,150,3,2,0.61%
Champion Aerospace,25,15,3,3,0.26%
Champion Aerospace,21,462,6,4,0.48%
Champion Aerospace,21,232,1,2,0.41%
Champion Aerospace,6,449,4,2,0.32%
Champion Aerospace,8,425,3,4,0.98%
Champion Aerospace,21,238,9,1,0.17%
Champion Aerospace,16,242,4,5,0.46%
Champion Aerospace,1,327,8,1,0.59%
Champion Aerospace,4,109,5,5,0.82%
Champion Aerospace,13,363,4,4,0.56%
Champion Aerospace,4,202,4,1,0.57%
Champion Aerospace,21,442,3,3,0.04%
Champion Aerospace,18,148,2,1,0.56%
Champion Aerospace,17,71,5,5,0.79%
Champion Aerospace,15,493,8,2,0.83%
Champion Aerospace,27,264,9,1,0.32%
Champion Aerospace,10,64,3,1,0.01%
Future Metals,2,281,5,3,0.52%
Future Metals,22,27,10,5,0.86%
Future Metals,24,282,7,5,0.66%
Future Metals,3,16,7,3,0.94%
Future Metals,1,117,1,2,0.64%
Future Metals,13,476,6,5,0.36%
Future Metals,25,200,6,2,0.21%
Future Metals,7,263,7,5,0.24%
Future Metals,13,492,7,5,0.50%
Future Metals,2,76,6,4,0.50%
Future Metals,7,72,6,1,0.65%
Future Metals,23,10,3,2,0.27%
Future Metals,4,114,8,3,0.25%
Future Metals,20,11,2,2,0.63%
Future Metals,14,458,6,2,0.06%
Future Metals,28,237,8,5,0.61%
Future Metals,2,361,9,1,0.34%
Future Metals,8,71,10,4,0.39%
Smoak Designs,7,316,8,1,0.20%
The Goodyear Tire and Rubber Company,13,400,1,1,0.23%
The Goodyear Tire and Rubber Company,13,392,8,1,0.01%
The Goodyear Tire and Rubber Company,13,14,8,2,0.18%
The Goodyear Tire and Rubber Company,27,112,8,1,0.48%
The Goodyear Tire and Rubber Company,1,53,1,1,0.37%
The Goodyear Tire and Rubber Company,0,407,5,3,0.86%
The Goodyear Tire and Rubber Company,20,357,8,1,0.24%
The Goodyear Tire and Rubber Company,9,360,7,3,0.15%
The Goodyear Tire and Rubber Company,7,353,10,5,0.46%
The Goodyear Tire and Rubber Company,28,182,3,2,0.30%
The Goodyear Tire and Rubber Company,12,270,10,1,0.19%
The Goodyear Tire and Rubber Company,10,112,2,3,0.67%
The Goodyear Tire and Rubber Company,26,182,10,3,0.79%
The Goodyear Tire and Rubber Company,16,196,3,3,0.98%
The Goodyear Tire and Rubber Company,3,416,8,3,0.10%
The Goodyear Tire and Rubber Company,3,463,4,2,0.03%
The Goodyear Tire and Rubber Company,22,403,5,3,0.43%
The Goodyear Tire and Rubber Company,23,82,8,5,0.21%
The Goodyear Tire and Rubber Company,22,480,6,4,0.44%
The Goodyear Tire and Rubber Company,2,101,2,1,0.31%
The Goodyear Tire and Rubber Company,25,157,9,2,0.97%
The Goodyear Tire and Rubber Company,14,89,1,3,0.33%
The Goodyear Tire and Rubber Company,16,72,2,4,0.96%
The Goodyear Tire and Rubber Company,26,189,5,1,0.74%
The Goodyear Tire and Rubber Company,0,225,7,5,0.40%
The Goodyear Tire and Rubber Company,2,51,5,2,0.11%
The Goodyear Tire and Rubber Company,26,322,6,1,0.22%
The Goodyear Tire and Rubber Company,26,432,8,1,0.02%
The Goodyear Tire and Rubber Company,10,233,9,4,0.68%
The Goodyear Tire and Rubber Company,22,334,5,5,0.51%
The Goodyear Tire and Rubber Company,25,247,2,4,0.54%
The Goodyear Tire and Rubber Company,5,305,2,4,0.64%
The Goodyear Tire and Rubber Company,22,110,10,5,0.41%
The Goodyear Tire and Rubber Company,1,373,5,4,0.61%
The Goodyear Tire and Rubber Company,17,390,6,3,0.41%
The Goodyear Tire and Rubber Company,6,273,2,5,0.62%
The Goodyear Tire and Rubber Company,2,300,3,4,0.86%
The Goodyear Tire and Rubber Company,3,207,8,2,0.19%
The Goodyear Tire and Rubber Company,2,136,1,3,0.98%
The Goodyear Tire and Rubber Company,6,64,7,3,0.63%
The Goodyear Tire and Rubber Company,21,126,2,3,0.96%
The Goodyear Tire and Rubber Company,6,128,10,5,0.73%
The Goodyear Tire and Rubber Company,10,70,10,4,0.15%
The Goodyear Tire and Rubber Company,9,447,7,2,0.13%
The Goodyear Tire and Rubber Company,17,219,3,5,0.49%
The Goodyear Tire and Rubber Company,17,143,7,4,0.87%
The Goodyear Tire and Rubber Company,21,472,2,1,0.27%
The Goodyear Tire and Rubber Company,5,96,1,1,0.32%
The Goodyear Tire and Rubber Company,4,445,10,5,0.18%
The Goodyear Tire and Rubber Company,12,173,6,2,0.45%
The Goodyear Tire and Rubber Company,8,265,7,4,0.28%
The Goodyear Tire and Rubber Company,23,373,7,3,0.75%
The Goodyear Tire and Rubber Company,26,300,8,1,0.82%
The Goodyear Tire and Rubber Company,22,185,9,3,0.87%
The Goodyear Tire and Rubber Company,4,349,6,1,0.02%
The Goodyear Tire and Rubber Company,4,226,4,2,0.83%
The Goodyear Tire and Rubber Company,7,428,7,5,0.74%
The Goodyear Tire and Rubber Company,14,31,9,5,0.93%
The Goodyear Tire and Rubber Company,7,361,6,1,0.19%
The Goodyear Tire and Rubber Company,12,162,4,4,0.28%
The Goodyear Tire and Rubber Company,8,448,1,5,0.32%
The Goodyear Tire and Rubber Company,6,88,3,5,0.37%
The Goodyear Tire and Rubber Company,27,370,2,1,0.76%
The Goodyear Tire and Rubber Company,5,131,9,2,0.16%
The Goodyear Tire and Rubber Company,18,379,6,1,0.84%
The Goodyear Tire and Rubber Company,27,112,10,1,0.83%
The Goodyear Tire and Rubber Company,2,30,2,4,0.98%
The Goodyear Tire and Rubber Company,13,469,4,2,0.47%
The Goodyear Tire and Rubber Company,15,38,4,3,0.02%
The Goodyear Tire and Rubber Company,7,215,5,5,0.27%
The Goodyear Tire and Rubber Company,26,428,9,2,0.48%
The Goodyear Tire and Rubber Company,2,25,6,4,0.71%
The Goodyear Tire and Rubber Company,18,198,6,2,0.23%
The Goodyear Tire and Rubber Company,15,326,2,5,0.07%
The Goodyear Tire and Rubber Company,19,380,5,1,0.90%
The Goodyear Tire and Rubber Company,5,295,2,1,0.88%
The Goodyear Tire and Rubber Company,20,449,9,4,0.41%
The Goodyear Tire and Rubber Company,7,452,5,2,0.89%
The Goodyear Tire and Rubber Company,17,255,8,1,0.20%
The Goodyear Tire and Rubber Company,7,345,2,1,0.24%
The Goodyear Tire and Rubber Company,5,140,3,3,0.60%
The Goodyear Tire and Rubber Company,4,374,10,1,0.82%
The Goodyear Tire and Rubber Company,24,195,2,2,0.52%
The Goodyear Tire and Rubber Company,16,173,7,1,0.96%
The Goodyear Tire and Rubber Company,18,444,10,5,0.46%
The Goodyear Tire and Rubber Company,13,447,4,5,0.95%
The Goodyear Tire and Rubber Company,9,153,4,3,0.22%
The Goodyear Tire and Rubber Company,16,294,5,3,0.31%
The Goodyear Tire and Rubber Company,4,183,10,5,0.33%
The Goodyear Tire and Rubber Company,1,403,6,4,0.84%
The Goodyear Tire and Rubber Company,17,458,3,1,0.20%
The Goodyear Tire and Rubber Company,13,371,2,4,0.25%
The Goodyear Tire and Rubber Company,1,16,2,4,0.09%
The Goodyear Tire and Rubber Company,2,369,5,3,0.07%
The Goodyear Tire and Rubber Company,12,326,6,2,0.70%
The Goodyear Tire and Rubber Company,10,439,10,2,0.35%
The Goodyear Tire and Rubber Company,19,350,9,4,0.37%
The Goodyear Tire and Rubber Company,7,226,9,1,0.23%
The Goodyear Tire and Rubber Company,3,107,8,5,0.32%
The Goodyear Tire and Rubber Company,4,16,3,2,0.26%
The Goodyear Tire and Rubber Company,26,63,3,4,0.97%
The Goodyear Tire and Rubber Company,16,406,4,2,0.33%
The Goodyear Tire and Rubber Company,1,177,7,3,0.70%
The Goodyear Tire and Rubber Company,22,344,5,1,0.59%
The Goodyear Tire and Rubber Company,24,272,5,3,0.34%
The Goodyear Tire and Rubber Company,11,458,9,5,0.18%
The Goodyear Tire and Rubber Company,4,455,4,3,0.93%
The Goodyear Tire and Rubber Company,3,30,1,3,0.02%
The Goodyear Tire and Rubber Company,3,164,1,5,0.92%
The Goodyear Tire and Rubber Company,1,375,2,3,0.33%
The Goodyear Tire and Rubber Company,2,154,3,5,0.01%
The Goodyear Tire and Rubber Company,1,402,4,1,0.04%
The Goodyear Tire and Rubber Company,9,476,7,1,0.82%
The Goodyear Tire and Rubber Company,6,108,9,4,0.17%
The Goodyear Tire and Rubber Company,3,27,4,2,0.48%
The Goodyear Tire and Rubber Company,0,177,9,3,0.90%
The Goodyear Tire and Rubber Company,22,293,9,4,0.80%
The Goodyear Tire and Rubber Company,23,301,8,1,0.64%
The Goodyear Tire and Rubber Company,28,469,2,3,0.19%
The Goodyear Tire and Rubber Company,18,273,3,5,0.21%
The Goodyear Tire and Rubber Company,13,383,1,3,0.82%
The Goodyear Tire and Rubber Company,10,33,9,3,0.23%
The Goodyear Tire and Rubber Company,11,206,8,5,0.40%
The Goodyear Tire and Rubber Company,24,78,1,5,0.85%
The Goodyear Tire and Rubber Company,8,270,7,4,0.09%
The Goodyear Tire and Rubber Company,20,424,7,5,0.86%
The Goodyear Tire and Rubber Company,8,152,3,1,0.98%
The Goodyear Tire and Rubber Company,6,302,8,3,0.04%
The Goodyear Tire and Rubber Company,5,77,3,4,0.64%
The Goodyear Tire and Rubber Company,18,42,5,4,0.51%
The Goodyear Tire and Rubber Company,4,52,5,5,0.36%
The Goodyear Tire and Rubber Company,3,493,4,1,0.84%
The Goodyear Tire and Rubber Company,10,97,1,1,0.67%
The Goodyear Tire and Rubber Company,21,404,3,1,0.84%
The Goodyear Tire and Rubber Company,25,132,8,2,0.06%
The Goodyear Tire and Rubber Company,19,476,3,2,0.68%
The Goodyear Tire and Rubber Company,12,254,7,4,0.31%
The Goodyear Tire and Rubber Company,8,249,8,3,0.50%
The Goodyear Tire and Rubber Company,19,209,8,4,0.71%
The Goodyear Tire and Rubber Company,2,357,2,5,0.96%
The Goodyear Tire and Rubber Company,13,301,6,1,0.03%
The Goodyear Tire and Rubber Company,2,83,2,5,0.83%
The Goodyear Tire and Rubber Company,7,17,5,3,0.04%
The Goodyear Tire and Rubber Company,24,301,4,1,0.43%
The Goodyear Tire and Rubber Company,9,39,8,5,0.47%
The Goodyear Tire and Rubber Company,0,441,10,3,0.19%
The Goodyear Tire and Rubber Company,17,172,3,4,0.12%
The Goodyear Tire and Rubber Company,27,261,10,2,0.48%
The Goodyear Tire and Rubber Company,20,330,8,1,0.97%
The Goodyear Tire and Rubber Company,10,59,10,4,0.48%
The Goodyear Tire and Rubber Company,1,179,9,1,0.37%
The Goodyear Tire and Rubber Company,9,394,7,4,0.65%
The Goodyear Tire and Rubber Company,0,35,7,1,0.33%
The Goodyear Tire and Rubber Company,28,33,7,5,0.78%
The Goodyear Tire and Rubber Company,16,500,1,2,0.89%
The Goodyear Tire and Rubber Company,7,78,9,1,0.79%
The Goodyear Tire and Rubber Company,14,177,3,2,0.62%
The Goodyear Tire and Rubber Company,15,260,9,2,0.84%
The Goodyear Tire and Rubber Company,5,407,6,3,0.56%
The Goodyear Tire and Rubber Company,17,468,6,5,0.27%
The Goodyear Tire and Rubber Company,25,283,4,3,0.70%
The Goodyear Tire and Rubber Company,21,365,5,5,0.74%
The Goodyear Tire and Rubber Company,27,46,6,2,0.88%
The Goodyear Tire and Rubber Company,10,168,4,2,0.51%
The Goodyear Tire and Rubber Company,27,454,2,1,0.87%
The Goodyear Tire and Rubber Company,12,377,7,1,0.97%
The Goodyear Tire and Rubber Company,3,384,5,2,0.47%
The Goodyear Tire and Rubber Company,18,378,3,2,0.88%
The Goodyear Tire and Rubber Company,6,402,1,5,0.33%
The Goodyear Tire and Rubber Company,14,393,9,4,0.02%
The Goodyear Tire and Rubber Company,9,40,1,4,0.33%
The Goodyear Tire and Rubber Company,5,359,1,5,0.55%
The Goodyear Tire and Rubber Company,11,346,1,3,0.54%
The Goodyear Tire and Rubber Company,22,84,6,5,0.22%
The Goodyear Tire and Rubber Company,25,492,6,1,0.90%
The Goodyear Tire and Rubber Company,19,131,9,1,0.77%
The Goodyear Tire and Rubber Company,14,431,3,4,0.65%
The Goodyear Tire and Rubber Company,1,391,4,5,0.44%
The Goodyear Tire and Rubber Company,0,169,2,1,0.18%
The Goodyear Tire and Rubber Company,2,354,4,1,0.00%
The Goodyear Tire and Rubber Company,28,148,3,2,0.29%
The Goodyear Tire and Rubber Company,22,171,1,1,0.60%
The Goodyear Tire and Rubber Company,2,401,5,3,0.57%
The Goodyear Tire and Rubber Company,9,429,9,1,0.52%
The Goodyear Tire and Rubber Company,21,102,1,4,0.28%
The Goodyear Tire and Rubber Company,22,316,7,5,0.30%
The Goodyear Tire and Rubber Company,6,89,7,4,0.81%
The Goodyear Tire and Rubber Company,13,134,2,3,0.87%
The Goodyear Tire and Rubber Company,11,234,1,2,0.07%
The Goodyear Tire and Rubber Company,6,235,6,1,0.11%
The Goodyear Tire and Rubber Company,28,416,2,2,0.47%
The Goodyear Tire and Rubber Company,22,406,3,1,0.69%
The Goodyear Tire and Rubber Company,21,117,2,3,0.45%
The Goodyear Tire and Rubber Company,28,64,10,3,0.18%
The Goodyear Tire and Rubber Company,17,398,2,4,0.92%
The Goodyear Tire and Rubber Company,16,419,7,1,0.55%
The Goodyear Tire and Rubber Company,12,253,1,3,0.13%
The Goodyear Tire and Rubber Company,27,93,7,4,0.89%
The Goodyear Tire and Rubber Company,27,174,4,2,0.42%
The Goodyear Tire and Rubber Company,6,333,1,1,0.23%
The Goodyear Tire and Rubber Company,10,440,1,4,0.50%
The Goodyear Tire and Rubber Company,14,344,5,4,0.40%
The Goodyear Tire and Rubber Company,10,349,5,5,0.35%
The Goodyear Tire and Rubber Company,15,295,8,1,0.82%
The Goodyear Tire and Rubber Company,9,450,9,2,0.51%
The Goodyear Tire and Rubber Company,13,95,7,2,0.92%
The Goodyear Tire and Rubber Company,21,120,3,4,0.60%
The Goodyear Tire and Rubber Company,13,61,2,1,0.43%
The Goodyear Tire and Rubber Company,13,432,5,4,0.42%
The Goodyear Tire and Rubber Company,11,106,7,4,0.35%
